ID,Date,Element,Data_Value
FRM00007015,2007-12-18,TMIN,-41
FRM00007015,2007-01-25,TMAX,4
FRM00007015,2009-05-12,TMAX,172
FRM00007015,2006-10-29,TMAX,167
FRM00007015,2014-06-19,TMAX,218
FRM00007015,2015-04-06,TMIN,3
FRM00007015,2012-07-27,TMAX,278
FRM00007015,2012-06-16,TMAX,202
FRM00007015,2015-02-10,TMAX,60
FRM00007015,2008-10-22,TMAX,141
FRM00007015,2008-02-02,TMIN,9
FRM00007015,2010-08-04,TMAX,217
FRM00007015,2006-08-15,TMIN,140
FRM00007015,2011-06-15,TMAX,225
FRM00007015,2011-06-15,TMIN,147
FRM00007015,2010-08-25,TMAX,202
FRM00007015,2008-12-13,TMIN,-24
FRM00007015,2015-07-28,TMAX,184
FRM00007015,2010-08-04,TMIN,148
FRM00007015,2009-03-28,TMAX,95
FRM00007015,2008-10-22,TMIN,57
FRM00007015,2012-07-27,TMIN,172
FRM00007015,2005-06-14,TMIN,58
FRM00007015,2015-04-07,TMIN,-1
FRM00007015,2010-09-24,TMAX,189
FRM00007015,2006-12-30,TMIN,55
FRM00007015,2009-06-20,TMAX,179
FRM00007015,2009-06-20,TMIN,125
FRM00007015,2006-08-15,TMAX,220
FRM00007015,2005-06-14,TMAX,207
FRM00007015,2007-05-07,TMIN,128
FRM00007015,2007-05-07,TMAX,153
FRM00007015,2011-01-07,TMAX,113
FRM00007015,2012-02-22,TMIN,-4
FRM00007015,2011-01-07,TMIN,46
FRM00007015,2014-03-28,TMAX,153
FRM00007015,2014-03-28,TMIN,26
FRM00007015,2009-05-12,TMIN,78
FRM00007015,2013-01-28,TMAX,81
FRM00007015,2012-01-11,TMAX,115
FRM00007015,2013-10-04,TMAX,214
FRM00007015,2013-06-29,TMAX,170
FRM00007015,2012-12-10,TMAX,74
FRM00007015,2010-05-15,TMAX,159
FRM00007015,2005-12-31,TMIN,-4
FRM00007015,2010-11-21,TMIN,29
FRM00007015,2005-03-09,TMAX,63
FRM00007015,2010-05-15,TMIN,28
FRM00007015,2010-11-21,TMAX,62
FRM00007015,2005-03-09,TMIN,37
FRM00007015,2010-07-23,TMAX,217
FRM00007015,2011-02-08,TMIN,15
FRM00007015,2008-09-20,TMAX,174
FRM00007015,2007-06-06,TMAX,213
FRM00007015,2012-10-19,TMAX,191
FRM00007015,2006-11-09,TMAX,133
FRM00007015,2008-09-26,TMIN,79
FRM00007015,2006-02-19,TMIN,25
FRM00007015,2011-01-22,TMAX,63
FRM00007015,2007-01-31,TMIN,56
FRM00007015,2011-01-22,TMIN,20
FRM00007015,2009-07-29,TMAX,271
FRM00007015,2009-07-29,TMIN,132
FRM00007015,2010-08-09,TMAX,246
FRM00007015,2014-10-04,TMIN,114
FRM00007015,2007-03-05,TMAX,130
FRM00007015,2007-01-31,TMAX,85
FRM00007015,2010-09-19,TMIN,80
FRM00007015,2014-05-25,TMAX,194
FRM00007015,2007-01-16,TMAX,93
FRM00007015,2012-12-24,TMIN,87
FRM00007015,2007-01-16,TMIN,56
FRM00007015,2009-07-08,TMAX,198
FRM00007015,2014-02-03,TMAX,90
FRM00007015,2010-02-06,TMIN,11
FRM00007015,2005-12-31,TMAX,63
FRM00007015,2009-10-20,TMIN,27
FRM00007015,2005-11-15,TMAX,94
FRM00007015,2014-05-25,TMIN,86
FRM00007015,2007-08-18,TMIN,100
FRM00007015,2007-08-18,TMAX,224
FRM00007015,2014-01-18,TMIN,38
FRM00007015,2006-10-02,TMAX,191
FRM00007015,2013-02-20,TMAX,50
FRM00007015,2009-09-19,TMIN,127
FRM00007015,2009-03-23,TMAX,123
FRM00007015,2009-09-19,TMAX,264
FRM00007015,2013-05-28,TMAX,190
FRM00007015,2013-02-03,TMIN,14
FRM00007015,2011-01-31,TMAX,-14
FRM00007015,2007-06-25,TMAX,186
FRM00007015,2011-05-18,TMIN,98
FRM00007015,2012-07-26,TMIN,136
FRM00007015,2014-04-29,TMIN,98
FRM00007015,2012-07-26,TMAX,292
FRM00007015,2010-01-25,TMAX,42
FRM00007015,2007-09-30,TMIN,77
FRM00007015,2013-05-28,TMIN,82
FRM00007015,2014-10-04,TMAX,227
FRM00007015,2012-04-09,TMIN,67
FRM00007015,2013-03-07,TMAX,145
FRM00007015,2010-03-16,TMAX,124
FRM00007015,2008-09-26,TMAX,181
FRM00007015,2012-10-19,TMIN,135
FRM00007015,2011-06-07,TMAX,180
FRM00007015,2005-02-27,TMAX,30
FRM00007015,2007-08-07,TMIN,113
FRM00007015,2007-01-14,TMIN,45
FRM00007015,2013-03-07,TMIN,87
FRM00007015,2012-04-09,TMAX,114
FRM00007015,2007-12-30,TMIN,38
FRM00007015,2015-03-31,TMAX,140
FRM00007015,2007-08-07,TMAX,232
FRM00007015,2006-01-09,TMIN,-10
FRM00007015,2007-01-14,TMAX,114
FRM00007015,2007-12-30,TMAX,88
FRM00007015,2010-09-07,TMAX,217
FRM00007015,2005-11-15,TMIN,22
FRM00007015,2009-02-19,TMIN,-26
FRM00007015,2009-10-20,TMAX,135
FRM00007015,2008-02-09,TMAX,131
FRM00007015,2009-04-03,TMIN,54
FRM00007015,2009-04-03,TMAX,157
FRM00007015,2010-10-11,TMIN,66
FRM00007015,2007-07-15,TMIN,156
FRM00007015,2013-04-13,TMIN,66
FRM00007015,2009-03-07,TMIN,4
FRM00007015,2013-04-13,TMAX,148
FRM00007015,2011-02-27,TMAX,87
FRM00007015,2007-04-11,TMIN,55
FRM00007015,2007-06-14,TMAX,242
FRM00007015,2006-03-30,TMAX,153
FRM00007015,2007-06-14,TMIN,159
FRM00007015,2011-12-20,TMAX,77
FRM00007015,2008-04-26,TMAX,204
FRM00007015,2015-08-28,TMIN,109
FRM00007015,2005-10-19,TMAX,187
FRM00007015,2009-04-20,TMAX,175
FRM00007015,2014-06-13,TMAX,232
FRM00007015,2008-01-07,TMIN,41
FRM00007015,2012-04-23,TMAX,117
FRM00007015,2012-06-09,TMIN,97
FRM00007015,2005-12-18,TMIN,-1
FRM00007015,2012-04-23,TMIN,47
FRM00007015,2010-01-02,TMIN,-39
FRM00007015,2012-11-16,TMAX,47
FRM00007015,2011-12-20,TMIN,21
FRM00007015,2015-05-31,TMAX,162
FRM00007015,2009-01-27,TMAX,53
FRM00007015,2008-01-28,TMIN,47
FRM00007015,2008-01-28,TMAX,81
FRM00007015,2013-08-21,TMAX,260
FRM00007015,2010-09-07,TMIN,134
FRM00007015,2009-03-16,TMIN,15
FRM00007015,2005-10-19,TMIN,107
FRM00007015,2009-03-16,TMAX,156
FRM00007015,2009-08-23,TMAX,280
FRM00007015,2015-08-28,TMAX,217
FRM00007015,2006-03-30,TMIN,87
FRM00007015,2006-03-06,TMAX,63
FRM00007015,2012-12-19,TMAX,70
FRM00007015,2007-04-23,TMIN,99
FRM00007015,2007-12-27,TMIN,19
FRM00007015,2009-09-11,TMAX,201
FRM00007015,2012-12-19,TMIN,34
FRM00007015,2009-09-11,TMIN,118
FRM00007015,2005-06-17,TMAX,241
FRM00007015,2008-09-04,TMIN,117
FRM00007015,2007-02-18,TMAX,102
FRM00007015,2012-09-03,TMAX,230
FRM00007015,2011-06-07,TMIN,115
FRM00007015,2005-03-05,TMAX,25
FRM00007015,2007-03-05,TMIN,58
FRM00007015,2005-03-05,TMIN,-16
FRM00007015,2014-02-03,TMIN,6
FRM00007015,2015-04-09,TMIN,45
FRM00007015,2005-06-17,TMIN,176
FRM00007015,2008-02-09,TMIN,15
FRM00007015,2007-04-23,TMAX,235
FRM00007015,2012-05-12,TMAX,145
FRM00007015,2011-12-31,TMIN,46
FRM00007015,2010-09-06,TMAX,212
FRM00007015,2007-11-15,TMAX,50
FRM00007015,2007-04-11,TMAX,176
FRM00007015,2014-05-07,TMAX,166
FRM00007015,2014-04-14,TMAX,135
FRM00007015,2008-02-12,TMIN,18
FRM00007015,2008-03-13,TMIN,58
FRM00007015,2013-07-30,TMAX,212
FRM00007015,2013-07-30,TMIN,145
FRM00007015,2005-06-24,TMAX,321
FRM00007015,2008-09-04,TMAX,192
FRM00007015,2013-01-29,TMIN,68
FRM00007015,2007-05-13,TMIN,98
FRM00007015,2010-08-09,TMIN,99
FRM00007015,2015-06-22,TMAX,147
FRM00007015,2007-07-15,TMAX,313
FRM00007015,2011-09-20,TMIN,124
FRM00007015,2005-11-04,TMAX,163
FRM00007015,2014-05-21,TMIN,128
FRM00007015,2011-03-26,TMAX,142
FRM00007015,2015-06-15,TMAX,207
FRM00007015,2013-04-12,TMIN,77
FRM00007015,2006-09-13,TMIN,165
FRM00007015,2012-10-18,TMIN,115
FRM00007015,2014-05-09,TMAX,160
FRM00007015,2006-05-22,TMAX,187
FRM00007015,2013-06-30,TMIN,101
FRM00007015,2013-06-30,TMAX,212
FRM00007015,2008-05-24,TMIN,128
FRM00007015,2011-06-23,TMAX,198
FRM00007015,2011-04-14,TMIN,66
FRM00007015,2012-11-15,TMAX,60
FRM00007015,2014-10-23,TMIN,90
FRM00007015,2014-10-23,TMAX,142
FRM00007015,2011-05-14,TMAX,179
FRM00007015,2011-03-26,TMIN,44
FRM00007015,2011-05-22,TMAX,219
FRM00007015,2013-04-12,TMAX,134
FRM00007015,2014-11-28,TMAX,154
FRM00007015,2011-02-14,TMAX,90
FRM00007015,2008-08-05,TMAX,230
FRM00007015,2012-07-25,TMAX,290
FRM00007015,2008-12-24,TMAX,84
FRM00007015,2008-02-22,TMIN,88
FRM00007015,2013-06-24,TMAX,152
FRM00007015,2006-09-13,TMAX,280
FRM00007015,2014-08-12,TMIN,129
FRM00007015,2009-06-25,TMIN,150
FRM00007015,2015-11-30,TMAX,126
FRM00007015,2006-07-04,TMIN,179
FRM00007015,2009-06-25,TMAX,270
FRM00007015,2013-05-29,TMAX,135
FRM00007015,2008-12-01,TMIN,39
FRM00007015,2010-02-28,TMAX,104
FRM00007015,2014-08-12,TMAX,202
FRM00007015,2012-11-15,TMIN,22
FRM00007015,2011-04-14,TMAX,135
FRM00007015,2007-10-27,TMIN,78
FRM00007015,2010-03-30,TMAX,147
FRM00007015,2010-03-30,TMIN,59
FRM00007015,2015-06-08,TMAX,183
FRM00007015,2013-04-16,TMAX,169
FRM00007015,2006-05-04,TMAX,261
FRM00007015,2013-03-02,TMIN,15
FRM00007015,2007-10-01,TMAX,146
FRM00007015,2009-08-29,TMAX,210
FRM00007015,2006-04-23,TMAX,175
FRM00007015,2013-10-02,TMAX,213
FRM00007015,2013-10-02,TMIN,94
FRM00007015,2015-08-12,TMIN,180
FRM00007015,2012-10-20,TMAX,166
FRM00007015,2011-05-05,TMAX,196
FRM00007015,2012-04-01,TMAX,113
FRM00007015,2006-05-04,TMIN,134
FRM00007015,2006-04-23,TMIN,38
FRM00007015,2005-09-22,TMIN,66
FRM00007015,2014-03-30,TMAX,201
FRM00007015,2013-03-06,TMIN,65
FRM00007015,2007-10-27,TMAX,120
FRM00007015,2007-02-09,TMIN,6
FRM00007015,2007-06-24,TMAX,183
FRM00007015,2009-02-21,TMIN,38
FRM00007015,2013-04-21,TMIN,33
FRM00007015,2012-11-12,TMAX,89
FRM00007015,2013-08-20,TMAX,242
FRM00007015,2009-08-29,TMIN,105
FRM00007015,2005-11-24,TMAX,63
FRM00007015,2005-11-24,TMIN,-8
FRM00007015,2015-06-08,TMIN,88
FRM00007015,2013-04-21,TMAX,150
FRM00007015,2011-04-20,TMAX,251
FRM00007015,2013-08-20,TMIN,107
FRM00007015,2008-03-10,TMIN,38
FRM00007015,2013-03-06,TMAX,173
FRM00007015,2013-04-16,TMIN,80
FRM00007015,2013-10-05,TMAX,193
FRM00007015,2009-12-13,TMAX,39
FRM00007015,2008-03-28,TMIN,10
FRM00007015,2010-04-01,TMAX,106
FRM00007015,2010-10-02,TMIN,131
FRM00007015,2008-01-26,TMAX,95
FRM00007015,2011-07-23,TMAX,173
FRM00007015,2006-12-23,TMAX,49
FRM00007015,2015-04-20,TMAX,197
FRM00007015,2014-07-28,TMIN,159
FRM00007015,2014-07-28,TMAX,230
FRM00007015,2015-04-20,TMIN,49
FRM00007015,2008-03-10,TMAX,90
FRM00007015,2008-05-22,TMIN,126
FRM00007015,2006-09-26,TMAX,210
FRM00007015,2008-02-22,TMAX,110
FRM00007015,2015-11-23,TMIN,-24
FRM00007015,2007-05-02,TMIN,95
FRM00007015,2011-02-19,TMIN,19
FRM00007015,2006-05-05,TMIN,131
FRM00007015,2008-05-22,TMAX,209
FRM00007015,2008-02-06,TMAX,120
FRM00007015,2011-02-02,TMAX,44
FRM00007015,2008-03-20,TMIN,14
FRM00007015,2006-01-19,TMAX,103
FRM00007015,2015-05-16,TMIN,73
FRM00007015,2006-05-05,TMAX,233
FRM00007015,2007-09-23,TMAX,221
FRM00007015,2010-12-31,TMIN,-2
FRM00007015,2006-03-21,TMIN,9
FRM00007015,2007-09-23,TMIN,99
FRM00007015,2006-10-30,TMAX,162
FRM00007015,2006-10-30,TMIN,65
FRM00007015,2012-07-20,TMAX,207
FRM00007015,2012-07-20,TMIN,127
FRM00007015,2013-03-09,TMAX,113
FRM00007015,2006-03-20,TMAX,80
FRM00007015,2006-03-20,TMIN,13
FRM00007015,2007-10-14,TMAX,184
FRM00007015,2015-02-16,TMIN,-13
FRM00007015,2007-05-02,TMAX,214
FRM00007015,2008-12-31,TMIN,-32
FRM00007015,2010-01-11,TMAX,3
FRM00007015,2006-03-13,TMAX,42
FRM00007015,2006-01-14,TMAX,64
FRM00007015,2010-01-11,TMIN,-17
FRM00007015,2006-03-13,TMIN,-50
FRM00007015,2007-07-30,TMAX,189
FRM00007015,2006-01-14,TMIN,-1
FRM00007015,2006-04-24,TMAX,191
FRM00007015,2014-11-28,TMIN,74
FRM00007015,2006-10-12,TMAX,179
FRM00007015,2014-02-09,TMAX,82
FRM00007015,2013-12-05,TMAX,100
FRM00007015,2005-09-22,TMAX,224
FRM00007015,2008-06-02,TMAX,242
FRM00007015,2008-06-02,TMIN,147
FRM00007015,2014-07-18,TMAX,334
FRM00007015,2013-12-26,TMIN,27
FRM00007015,2014-02-27,TMIN,26
FRM00007015,2006-12-01,TMIN,55
FRM00007015,2013-01-27,TMAX,82
FRM00007015,2006-03-21,TMAX,63
FRM00007015,2007-06-11,TMAX,208
FRM00007015,2010-12-04,TMIN,-69
FRM00007015,2015-02-16,TMAX,59
FRM00007015,2014-05-13,TMAX,156
FRM00007015,2011-04-15,TMIN,86
FRM00007015,2011-04-15,TMAX,162
FRM00007015,2013-01-27,TMIN,-12
FRM00007015,2008-09-06,TMAX,213
FRM00007015,2011-07-30,TMAX,180
FRM00007015,2014-06-24,TMAX,242
FRM00007015,2010-09-09,TMAX,214
FRM00007015,2010-05-04,TMIN,46
FRM00007015,2006-01-28,TMAX,22
FRM00007015,2009-09-28,TMAX,196
FRM00007015,2006-01-28,TMIN,-63
FRM00007015,2008-02-26,TMAX,122
FRM00007015,2011-08-28,TMAX,180
FRM00007015,2015-06-04,TMAX,244
FRM00007015,2008-07-14,TMAX,234
FRM00007015,2013-12-14,TMAX,93
FRM00007015,2014-01-22,TMIN,18
FRM00007015,2006-12-26,TMIN,-12
FRM00007015,2012-12-27,TMAX,106
FRM00007015,2006-11-04,TMAX,112
FRM00007015,2006-05-30,TMAX,113
FRM00007015,2013-10-22,TMIN,143
FRM00007015,2009-05-28,TMIN,112
FRM00007015,2009-05-28,TMAX,204
FRM00007015,2015-01-04,TMAX,60
FRM00007015,2010-04-02,TMIN,16
FRM00007015,2010-04-02,TMAX,109
FRM00007015,2009-04-12,TMAX,184
FRM00007015,2012-05-23,TMAX,220
FRM00007015,2012-05-23,TMIN,115
FRM00007015,2014-08-11,TMAX,204
FRM00007015,2011-05-08,TMAX,242
FRM00007015,2009-09-12,TMIN,114
FRM00007015,2009-01-25,TMIN,-1
FRM00007015,2013-12-14,TMIN,20
FRM00007015,2014-02-04,TMAX,83
FRM00007015,2010-05-06,TMAX,139
FRM00007015,2005-10-24,TMIN,109
FRM00007015,2009-10-22,TMAX,133
FRM00007015,2005-10-24,TMAX,156
FRM00007015,2015-04-03,TMIN,16
FRM00007015,2011-08-19,TMAX,224
FRM00007015,2015-08-27,TMAX,198
FRM00007015,2014-06-28,TMAX,204
FRM00007015,2006-08-16,TMAX,237
FRM00007015,2015-05-19,TMAX,146
FRM00007015,2012-12-26,TMIN,57
FRM00007015,2014-01-15,TMIN,9
FRM00007015,2010-05-06,TMIN,46
FRM00007015,2009-01-25,TMAX,40
FRM00007015,2014-06-28,TMIN,137
FRM00007015,2007-04-16,TMIN,87
FRM00007015,2006-12-26,TMAX,31
FRM00007015,2007-04-16,TMAX,242
FRM00007015,2005-09-01,TMAX,272
FRM00007015,2015-11-21,TMIN,9
FRM00007015,2015-11-21,TMAX,72
FRM00007015,2005-06-12,TMIN,97
FRM00007015,2005-06-12,TMAX,178
FRM00007015,2015-12-06,TMIN,60
FRM00007015,2015-12-06,TMAX,124
FRM00007015,2010-09-15,TMIN,114
FRM00007015,2008-01-20,TMAX,131
FRM00007015,2008-05-25,TMAX,225
FRM00007015,2008-05-25,TMIN,149
FRM00007015,2014-02-17,TMIN,37
FRM00007015,2010-09-15,TMAX,184
FRM00007015,2014-01-10,TMIN,27
FRM00007015,2014-01-10,TMAX,68
FRM00007015,2014-12-11,TMIN,45
FRM00007015,2006-09-03,TMAX,243
FRM00007015,2014-02-04,TMIN,30
FRM00007015,2008-01-30,TMAX,62
FRM00007015,2010-05-29,TMAX,204
FRM00007015,2005-11-11,TMIN,100
FRM00007015,2008-08-19,TMAX,220
FRM00007015,2009-02-23,TMAX,80
FRM00007015,2015-03-14,TMAX,91
FRM00007015,2015-03-14,TMIN,19
FRM00007015,2009-11-13,TMAX,172
FRM00007015,2009-11-13,TMIN,104
FRM00007015,2010-05-29,TMIN,70
FRM00007015,2012-04-01,TMIN,17
FRM00007015,2015-05-06,TMIN,94
FRM00007015,2015-05-06,TMAX,171
FRM00007015,2011-07-22,TMAX,188
FRM00007015,2012-02-14,TMIN,26
FRM00007015,2011-10-24,TMIN,45
FRM00007015,2012-05-06,TMAX,116
FRM00007015,2007-11-03,TMAX,142
FRM00007015,2008-07-01,TMIN,106
FRM00007015,2015-06-04,TMIN,66
FRM00007015,2012-10-23,TMIN,104
FRM00007015,2008-07-01,TMAX,284
FRM00007015,2011-02-06,TMAX,113
FRM00007015,2012-01-04,TMAX,97
FRM00007015,2008-07-20,TMAX,194
FRM00007015,2012-03-17,TMAX,129
FRM00007015,2012-03-17,TMIN,55
FRM00007015,2011-07-31,TMAX,213
FRM00007015,2011-07-10,TMIN,104
FRM00007015,2012-09-02,TMAX,221
FRM00007015,2008-01-01,TMAX,62
FRM00007015,2015-09-04,TMIN,100
FRM00007015,2015-07-17,TMAX,275
FRM00007015,2013-05-27,TMAX,193
FRM00007015,2008-07-14,TMIN,89
FRM00007015,2008-12-30,TMAX,21
FRM00007015,2011-09-01,TMIN,108
FRM00007015,2007-07-03,TMAX,196
FRM00007015,2006-03-31,TMAX,155
FRM00007015,2011-01-09,TMAX,94
FRM00007015,2008-07-20,TMIN,123
FRM00007015,2008-03-08,TMIN,6
FRM00007015,2008-04-03,TMAX,116
FRM00007015,2008-04-03,TMIN,59
FRM00007015,2009-08-04,TMAX,272
FRM00007015,2012-01-04,TMIN,44
FRM00007015,2014-11-08,TMAX,124
FRM00007015,2009-03-13,TMIN,51
FRM00007015,2013-05-27,TMIN,56
FRM00007015,2005-09-11,TMIN,154
FRM00007015,2006-10-06,TMIN,135
FRM00007015,2008-03-08,TMAX,106
FRM00007015,2005-09-11,TMAX,234
FRM00007015,2009-03-13,TMAX,123
FRM00007015,2013-03-02,TMAX,38
FRM00007015,2014-03-30,TMIN,79
FRM00007015,2013-02-21,TMIN,-30
FRM00007015,2012-11-12,TMIN,24
FRM00007015,2012-09-02,TMIN,126
FRM00007015,2008-12-30,TMIN,-64
FRM00007015,2010-04-16,TMAX,122
FRM00007015,2012-10-23,TMAX,205
FRM00007015,2009-09-23,TMAX,188
FRM00007015,2007-03-30,TMIN,49
FRM00007015,2012-06-02,TMAX,194
FRM00007015,2012-06-02,TMIN,120
FRM00007015,2010-08-12,TMIN,118
FRM00007015,2010-08-12,TMAX,215
FRM00007015,2007-11-20,TMIN,62
FRM00007015,2005-03-16,TMAX,214
FRM00007015,2011-11-13,TMAX,112
FRM00007015,2011-11-13,TMIN,58
FRM00007015,2009-09-23,TMIN,119
FRM00007015,2015-09-04,TMAX,175
FRM00007015,2010-08-16,TMIN,146
FRM00007015,2005-11-11,TMAX,132
FRM00007015,2012-11-06,TMAX,110
FRM00007015,2014-06-14,TMAX,209
FRM00007015,2014-04-21,TMAX,205
FRM00007015,2009-07-13,TMAX,257
FRM00007015,2010-08-31,TMAX,198
FRM00007015,2011-07-10,TMAX,221
FRM00007015,2005-11-22,TMAX,96
FRM00007015,2010-04-16,TMIN,45
FRM00007015,2013-02-21,TMAX,18
FRM00007015,2005-12-02,TMIN,9
FRM00007015,2007-05-27,TMAX,173
FRM00007015,2005-12-02,TMAX,83
FRM00007015,2009-07-13,TMIN,107
FRM00007015,2007-05-27,TMIN,107
FRM00007015,2011-09-01,TMAX,221
FRM00007015,2015-04-14,TMIN,70
FRM00007015,2005-10-23,TMIN,109
FRM00007015,2005-10-23,TMAX,168
FRM00007015,2009-01-18,TMAX,81
FRM00007015,2010-08-31,TMIN,77
FRM00007015,2015-01-23,TMAX,35
FRM00007015,2007-11-30,TMIN,28
FRM00007015,2011-09-20,TMAX,180
FRM00007015,2014-04-29,TMAX,175
FRM00007015,2009-01-03,TMAX,14
FRM00007015,2009-07-24,TMAX,215
FRM00007015,2015-05-28,TMAX,180
FRM00007015,2008-08-01,TMIN,167
FRM00007015,2013-04-10,TMAX,102
FRM00007015,2013-04-29,TMIN,24
FRM00007015,2009-10-15,TMIN,13
FRM00007015,2006-12-04,TMIN,67
FRM00007015,2009-09-02,TMIN,124
FRM00007015,2006-04-03,TMAX,115
FRM00007015,2009-03-20,TMAX,111
FRM00007015,2010-04-17,TMIN,34
FRM00007015,2009-03-20,TMIN,24
FRM00007015,2006-10-11,TMAX,209
FRM00007015,2008-06-17,TMIN,83
FRM00007015,2010-05-03,TMAX,111
FRM00007015,2008-06-17,TMAX,212
FRM00007015,2008-12-15,TMIN,5
FRM00007015,2007-06-17,TMAX,222
FRM00007015,2009-11-18,TMAX,133
FRM00007015,2008-07-04,TMAX,222
FRM00007015,2011-04-10,TMIN,68
FRM00007015,2014-11-29,TMAX,116
FRM00007015,2013-11-18,TMIN,37
FRM00007015,2014-10-02,TMIN,125
FRM00007015,2012-03-30,TMIN,45
FRM00007015,2014-10-02,TMAX,221
FRM00007015,2012-03-30,TMAX,120
FRM00007015,2012-07-23,TMIN,124
FRM00007015,2008-01-06,TMAX,85
FRM00007015,2010-10-21,TMIN,-5
FRM00007015,2015-11-15,TMAX,151
FRM00007015,2012-12-29,TMAX,120
FRM00007015,2010-02-03,TMAX,77
FRM00007015,2012-07-23,TMAX,262
FRM00007015,2015-10-11,TMAX,135
FRM00007015,2010-11-11,TMIN,10
FRM00007015,2013-03-04,TMIN,-12
FRM00007015,2012-02-17,TMIN,26
FRM00007015,2013-03-04,TMAX,136
FRM00007015,2015-01-31,TMIN,-20
FRM00007015,2007-01-07,TMIN,64
FRM00007015,2010-05-03,TMIN,56
FRM00007015,2013-10-21,TMIN,124
FRM00007015,2015-04-16,TMAX,214
FRM00007015,2009-11-18,TMIN,84
FRM00007015,2006-02-20,TMIN,16
FRM00007015,2014-06-06,TMIN,87
FRM00007015,2014-06-06,TMAX,253
FRM00007015,2007-07-09,TMAX,184
FRM00007015,2013-06-09,TMAX,192
FRM00007015,2013-08-01,TMAX,330
FRM00007015,2007-07-18,TMAX,237
FRM00007015,2014-10-15,TMIN,80
FRM00007015,2011-11-07,TMAX,127
FRM00007015,2009-02-08,TMIN,0
FRM00007015,2008-01-06,TMIN,23
FRM00007015,2011-09-30,TMAX,264
FRM00007015,2008-08-01,TMAX,289
FRM00007015,2009-04-29,TMAX,172
FRM00007015,2006-02-20,TMAX,76
FRM00007015,2007-05-11,TMIN,110
FRM00007015,2008-11-10,TMIN,94
FRM00007015,2012-08-01,TMAX,281
FRM00007015,2010-03-26,TMAX,143
FRM00007015,2009-04-21,TMAX,166
FRM00007015,2012-10-22,TMIN,118
FRM00007015,2013-10-23,TMAX,191
FRM00007015,2012-09-19,TMAX,169
FRM00007015,2010-06-22,TMIN,78
FRM00007015,2015-02-06,TMAX,20
FRM00007015,2010-06-22,TMAX,232
FRM00007015,2012-10-31,TMIN,43
FRM00007015,2005-09-12,TMAX,200
FRM00007015,2008-11-16,TMAX,133
FRM00007015,2010-10-16,TMAX,133
FRM00007015,2015-04-16,TMIN,86
FRM00007015,2005-04-24,TMIN,64
FRM00007015,2013-08-16,TMIN,140
FRM00007015,2007-10-20,TMAX,115
FRM00007015,2012-09-05,TMAX,219
FRM00007015,2006-09-02,TMAX,220
FRM00007015,2014-08-25,TMAX,168
FRM00007015,2014-09-07,TMAX,230
FRM00007015,2014-12-10,TMIN,43
FRM00007015,2009-10-07,TMAX,195
FRM00007015,2012-10-22,TMAX,239
FRM00007015,2009-06-15,TMAX,210
FRM00007015,2009-05-13,TMIN,117
FRM00007015,2011-08-27,TMIN,119
FRM00007015,2005-11-06,TMAX,143
FRM00007015,2008-05-06,TMIN,116
FRM00007015,2015-07-24,TMAX,265
FRM00007015,2009-09-13,TMAX,188
FRM00007015,2006-05-25,TMAX,153
FRM00007015,2011-10-03,TMIN,114
FRM00007015,2014-10-06,TMAX,143
FRM00007015,2007-01-09,TMIN,95
FRM00007015,2015-07-01,TMAX,351
FRM00007015,2005-03-24,TMIN,87
FRM00007015,2007-08-04,TMIN,128
FRM00007015,2011-05-20,TMAX,206
FRM00007015,2008-06-05,TMAX,184
FRM00007015,2005-11-21,TMIN,-12
FRM00007015,2010-03-01,TMAX,99
FRM00007015,2012-06-20,TMAX,241
FRM00007015,2011-04-21,TMAX,245
FRM00007015,2006-04-26,TMAX,155
FRM00007015,2010-07-10,TMAX,311
FRM00007015,2015-06-01,TMIN,76
FRM00007015,2005-03-24,TMAX,157
FRM00007015,2007-05-28,TMIN,79
FRM00007015,2011-10-03,TMAX,272
FRM00007015,2005-05-15,TMIN,29
FRM00007015,2013-05-24,TMAX,94
FRM00007015,2009-09-04,TMAX,185
FRM00007015,2005-11-02,TMAX,170
FRM00007015,2008-04-17,TMIN,14
FRM00007015,2014-05-29,TMAX,186
FRM00007015,2015-06-01,TMAX,165
FRM00007015,2005-11-02,TMIN,72
FRM00007015,2010-05-30,TMAX,179
FRM00007015,2012-04-08,TMIN,26
FRM00007015,2010-06-05,TMIN,119
FRM00007015,2012-10-15,TMAX,136
FRM00007015,2007-05-04,TMAX,210
FRM00007015,2007-04-02,TMIN,74
FRM00007015,2005-05-15,TMAX,161
FRM00007015,2015-02-19,TMIN,4
FRM00007015,2012-01-15,TMAX,51
FRM00007015,2010-06-05,TMAX,281
FRM00007015,2008-05-06,TMAX,236
FRM00007015,2012-12-23,TMAX,135
FRM00007015,2015-11-15,TMIN,93
FRM00007015,2008-04-07,TMIN,8
FRM00007015,2014-02-02,TMAX,84
FRM00007015,2008-04-17,TMAX,116
FRM00007015,2012-07-31,TMIN,119
FRM00007015,2013-02-19,TMIN,-24
FRM00007015,2010-01-04,TMIN,-77
FRM00007015,2005-11-06,TMIN,83
FRM00007015,2007-01-09,TMAX,143
FRM00007015,2007-06-05,TMAX,234
FRM00007015,2011-12-13,TMIN,45
FRM00007015,2013-12-12,TMAX,30
FRM00007015,2014-01-08,TMAX,111
FRM00007015,2013-08-18,TMAX,244
FRM00007015,2007-07-04,TMIN,120
FRM00007015,2013-11-18,TMAX,64
